timestamp,water_level_cm,precip_druskininku-ams,temp_druskininku-ams,Pt,API_t,SMI_t,S_t,delta_WL_t
2016-04-01,122.0,0.0,0.0,0.0,0.0,0.0,-0.01291029607500882,0.0
2016-04-02,114.0,0.0,0.0,0.0,0.0,0.0,-0.030120304846908114,-8.0
2016-04-03,122.0,0.0,0.0,0.0,0.0,0.0,-0.04732138832243185,8.0
2016-04-04,116.0,0.0,0.0,0.0,0.0,0.0,-0.06450844944931623,-6.0
2016-04-05,111.0,0.0,0.0,0.0,0.0,0.0,-0.08167639533042241,-5.0
2016-04-06,108.0,0.0,0.0,0.0,0.0,0.0,-0.09882013873287143,-3.0
2016-04-07,112.0,0.0,0.0,0.0,0.0,0.0,-0.11593459959550041,4.0
2016-04-08,102.0,0.0,0.0,0.0,0.0,0.0,-0.1330147065341959,-10.0
2016-04-09,98.0,0.0,0.0,0.0,0.0,0.0,-0.1500553983446526,-4.0
2016-04-10,100.0,0.0,0.0,0.0,0.0,0.0,-0.16705162550211924,2.0
2016-04-11,104.0,0.0,0.0,0.0,0.0,0.0,-0.18399835165768005,4.0
2016-04-12,102.0,0.0,0.0,0.0,0.0,0.0,-0.20089055513063506,-2.0
2016-04-13,104.0,0.0,0.0,0.0,0.0,0.0,-0.21772323039653177,2.0
2016-04-14,108.0,0.0,0.0,0.0,0.0,0.0,-0.23449138957040985,4.0
2016-04-15,108.0,0.0,0.0,0.0,0.0,0.0,-0.25119006388481935,0.0
2016-04-16,112.0,0.0,0.0,0.0,0.0,0.0,-0.2678143051621742,4.0
2016-04-17,113.0,0.0,0.0,0.0,0.0,0.0,-0.2843591872810034,1.0
2016-04-18,108.0,0.0,0.0,0.0,0.0,0.0,-0.30081980763566735,-5.0
2016-04-19,108.0,0.0,0.0,0.0,0.0,0.0,-0.3171912885891061,0.0
2016-04-20,104.0,0.0,0.0,0.0,0.0,0.0,-0.3334687789181868,-4.0
2016-04-21,102.0,0.0,0.0,0.0,0.0,0.0,-0.3496474552512284,-2.0
2016-04-22,106.0,0.0,0.0,0.0,0.0,0.0,-0.36572252349726897,4.0
2016-04-23,106.0,0.0,0.0,0.0,0.0,0.0,-0.3816892202666588,0.0
2016-04-24,104.0,0.0,0.0,0.0,0.0,0.0,-0.39754281428255595,-2.0
2016-04-25,100.0,0.0,0.0,0.0,0.0,0.0,-0.4132786077829042,-4.0
2016-04-26,100.0,0.0,0.0,0.0,0.0,0.0,-0.4288919379124835,0.0
2016-04-27,106.0,0.0,0.0,0.0,0.0,0.0,-0.4443781781046132,6.0
2016-04-28,102.0,0.0,0.0,0.0,0.0,0.0,-0.45973273945210397,-4.0
2016-04-29,104.0,0.0,0.0,0.0,0.0,0.0,-0.47495107206704995,2.0
2016-04-30,106.0,0.0,0.0,0.0,0.0,0.0,-0.49002866642905923,2.0
2016-05-01,110.0,0.0,0.0,0.0,0.0,0.0,-0.5049610547215204,4.0
2016-05-02,108.0,0.0,0.0,0.0,0.0,0.0,-0.5197438121555155,-2.0
2016-05-03,106.0,0.0,0.0,0.0,0.0,0.0,-0.5343725582809787,-2.0
2016-05-04,107.0,0.0,0.0,0.0,0.0,0.0,-0.548842958284719,1.0
2016-05-05,110.0,0.0,0.0,0.0,0.0,0.0,-0.5631507242749186,3.0
2016-05-06,110.0,0.0,0.0,0.0,0.0,0.0,-0.5772916165517272,0.0
2016-05-07,115.0,0.0,0.0,0.0,0.0,0.0,-0.5912614448635781,5.0
2016-05-08,111.0,0.0,0.0,0.0,0.0,0.0,-0.6050560696488488,-4.0
2016-05-09,107.0,0.0,0.0,0.0,0.0,0.0,-0.6186714032625031,-4.0
2016-05-10,103.0,0.0,0.0,0.0,0.0,0.0,-0.6321034111873487,-4.0
2016-05-11,98.0,0.0,0.0,0.0,0.0,0.0,-0.6453481132295501,-5.0
2016-05-12,92.0,0.0,0.0,0.0,0.0,0.0,-0.6584015846980488,-6.0
2016-05-13,90.0,0.0,0.0,0.0,0.0,0.0,-0.6712599575675313,-2.0
2016-05-14,82.0,0.0,0.0,0.0,0.0,0.0,-0.6839194216246106,-8.0
2016-05-15,84.0,0.0,0.0,0.0,0.0,0.0,-0.6963762255968722,2.0
2016-05-16,84.0,0.0,0.0,0.0,0.0,0.0,-0.7086266782644596,0.0
2016-05-17,78.0,0.0,0.0,0.0,0.0,0.0,-0.7206671495538609,-6.0
2016-05-18,75.0,0.0,0.0,0.0,0.0,0.0,-0.7324940716135789,-3.0
2016-05-19,76.0,0.0,0.0,0.0,0.0,0.0,-0.7441039398713607,1.0
2016-05-20,69.0,0.0,0.0,0.0,0.0,0.0,-0.7554933140726803,-7.0
2016-05-21,61.0,0.0,0.0,0.0,0.0,0.0,-0.766658819300159,-8.0
2016-05-22,60.0,0.0,0.0,0.0,0.0,0.0,-0.777597146973627,-1.0
2016-05-23,60.0,0.0,0.0,0.0,0.0,0.0,-0.7883050558305255,0.0
2016-05-24,54.0,0.0,0.0,0.0,0.0,0.0,-0.7987793728863649,-6.0
2016-05-25,53.0,0.0,0.0,0.0,0.0,0.0,-0.8090169943749473,-1.0
2016-05-26,50.0,0.0,0.0,0.0,0.0,0.0,-0.8190148866680801,-3.0
2016-05-27,46.0,0.0,0.0,0.0,0.0,0.0,-0.8287700871745037,-4.0
2016-05-28,46.0,0.0,0.0,0.0,0.0,0.0,-0.8382797052177743,0.0
2016-05-29,46.0,0.0,0.0,0.0,0.0,0.0,-0.8475409228928311,0.0
2016-05-30,41.0,0.0,0.0,0.0,0.0,0.0,-0.8565509959010036,-5.0
2016-05-31,40.0,0.0,0.0,0.0,0.0,0.0,-0.865307254363206,-1.0
2016-06-01,38.0,0.0,0.0,0.0,0.0,0.0,-0.8738071036110808,-2.0
2016-06-02,32.0,0.0,0.0,0.0,0.0,0.0,-0.8820480249558537,-6.0
2016-06-03,32.0,0.0,0.0,0.0,0.0,0.0,-0.8900275764346767,0.0
2016-06-04,26.0,0.0,0.0,0.0,0.0,0.0,-0.8977433935342337,-6.0
2016-06-05,20.0,0.0,0.0,0.0,0.0,0.0,-0.9051931898913974,-6.0
2016-06-06,24.0,0.0,0.0,0.0,0.0,0.0,-0.9123747579707273,4.0
2016-06-07,19.0,0.0,0.0,0.0,0.0,0.0,-0.9192859697186104,-5.0
2016-06-08,20.0,0.0,0.0,0.0,0.0,0.0,-0.9259247771938498,1.0
2016-06-09,13.0,0.0,0.0,0.0,0.0,0.0,-0.9322892131745133,-7.0
2016-06-10,15.0,0.0,0.0,0.0,0.0,0.0,-0.9383773917408641,2.0
2016-06-11,14.0,0.0,0.0,0.0,0.0,0.0,-0.9441875088341993,-1.0
2016-06-12,10.0,0.0,0.0,0.0,0.0,0.0,-0.9497178427914316,-4.0
2016-06-13,9.0,0.0,0.0,0.0,0.0,0.0,-0.9549667548552551,-1.0
2016-06-14,12.0,0.0,0.0,0.0,0.0,0.0,-0.9599326896597447,3.0
2016-06-15,12.0,0.0,0.0,0.0,0.0,0.0,-0.9646141756912435,0.0
2016-06-16,16.0,0.0,0.0,0.0,0.0,0.0,-0.9690098257244062,4.0
2016-06-17,11.0,0.0,0.0,0.0,0.0,0.0,-0.9731183372332619,-5.0
2016-06-18,16.0,0.0,0.0,0.0,0.0,0.0,-0.9769384927771817,5.0
2016-06-19,12.0,0.0,0.0,0.0,0.0,0.0,-0.980469160361632,-4.0
2016-06-20,14.0,0.0,0.0,0.0,0.0,0.0,-0.9837092937736097,2.0
2016-06-21,16.0,0.0,0.0,0.0,0.0,0.0,-0.986657932891657,2.0
2016-06-22,10.0,0.0,0.0,0.0,0.0,0.0,-0.9893142039703663,-6.0
2016-06-23,12.0,0.0,0.0,0.0,0.0,0.0,-0.99167731989929,2.0
2016-06-24,10.0,0.0,0.0,0.0,0.0,0.0,-0.993746580436178,-2.0
2016-06-25,8.0,0.0,0.0,0.0,0.0,0.0,-0.9955213724144752,-2.0
2016-06-26,6.0,0.0,0.0,0.0,0.0,0.0,-0.9970011699250151,-2.0
2016-06-27,3.0,0.0,0.0,0.0,0.0,0.0,-0.9981855344718586,-3.0
2016-06-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.99907411510223,-3.0
2016-06-29,-2.0,0.0,0.0,0.0,0.0,0.0,-0.9996666485105112,-2.0
2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999629591162655,2.0
2016-07-01,-6.0,0.0,0.0,0.0,0.0,0.0,-0.9999629591162655,-6.0
2016-07-02,-6.0,0.0,0.0,0.0,0.0,0.0,-0.9996666485105112,0.0
2016-07-03,-6.0,0.0,0.0,0.0,0.0,0.0,-0.99907411510223,0.0
2016-07-04,-3.0,0.0,0.0,0.0,0.0,0.0,-0.9981855344718586,3.0
2016-07-05,-4.0,0.0,0.0,0.0,0.0,0.0,-0.9970011699250151,-1.0
2016-07-06,-6.0,0.0,0.0,0.0,0.0,0.0,-0.9955213724144752,-2.0
2016-07-07,-6.0,0.0,0.0,0.0,0.0,0.0,-0.9937465804361781,0.0
2016-07-08,-8.0,0.0,0.0,0.0,0.0,0.0,-0.99167731989929,-2.0
2016-07-09,-2.0,0.0,0.0,0.0,0.0,0.0,-0.9893142039703664,6.0
2016-07-10,-1.0,0.0,0.0,0.0,0.0,0.0,-0.9866579328916572,1.0
2016-07-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.9837092937736098,1.0
2016-07-12,7.0,0.0,0.0,0.0,0.0,0.0,-0.9804691603616321,7.0
2016-07-13,6.0,0.0,0.0,0.0,0.0,0.0,-0.9769384927771817,-1.0
2016-07-14,24.0,0.0,0.0,0.0,0.0,0.0,-0.973118337233262,18.0
2016-07-15,22.0,0.0,0.0,0.0,0.0,0.0,-0.9690098257244063,-2.0
2016-07-16,20.0,0.0,0.0,0.0,0.0,0.0,-0.9646141756912435,-2.0
2016-07-17,30.0,0.0,0.0,0.0,0.0,0.0,-0.9599326896597445,10.0
2016-07-18,36.0,0.0,0.0,0.0,0.0,0.0,-0.9549667548552553,6.0
2016-07-19,38.0,0.0,0.0,0.0,0.0,0.0,-0.9497178427914317,2.0
2016-07-20,42.0,0.0,0.0,0.0,0.0,0.0,-0.9441875088341994,4.0
2016-07-21,36.0,0.0,0.0,0.0,0.0,0.0,-0.9383773917408642,-6.0
2016-07-22,36.0,0.0,0.0,0.0,0.0,0.0,-0.9322892131745134,0.0
2016-07-23,38.0,0.0,0.0,0.0,0.0,0.0,-0.9259247771938499,2.0
2016-07-24,37.0,0.0,0.0,0.0,0.0,0.0,-0.9192859697186105,-1.0
2016-07-25,36.0,0.0,0.0,0.0,0.0,0.0,-0.9123747579707274,-1.0
2016-07-26,32.0,0.0,0.0,0.0,0.0,0.0,-0.9051931898913975,-4.0
2016-07-27,35.0,0.0,0.0,0.0,0.0,0.0,-0.8977433935342336,3.0
2016-07-28,30.0,0.0,0.0,0.0,0.0,0.0,-0.8900275764346766,-5.0
2016-07-29,36.0,0.0,0.0,0.0,0.0,0.0,-0.8820480249558535,6.0
2016-07-30,34.0,0.0,0.0,0.0,0.0,0.0,-0.8738071036110807,-2.0
2016-07-31,35.0,0.0,0.0,0.0,0.0,0.0,-0.8653072543632061,1.0
2016-08-01,34.0,0.0,0.0,0.0,0.0,0.0,-0.8565509959010037,-1.0
2016-08-02,38.0,0.0,0.0,0.0,0.0,0.0,-0.8475409228928312,4.0
2016-08-03,38.0,0.0,0.0,0.0,0.0,0.0,-0.8382797052177745,0.0
2016-08-04,42.0,0.0,0.0,0.0,0.0,0.0,-0.828770087174504,4.0
2016-08-05,38.0,0.0,0.0,0.0,0.0,0.0,-0.8190148866680802,-4.0
2016-08-06,40.0,0.0,0.0,0.0,0.0,0.0,-0.8090169943749472,2.0
2016-08-07,38.0,0.0,0.0,0.0,0.0,0.0,-0.7987793728863648,-2.0
2016-08-08,35.0,0.0,0.0,0.0,0.0,0.0,-0.7883050558305253,-3.0
2016-08-09,32.0,0.0,0.0,0.0,0.0,0.0,-0.7775971469736268,-3.0
2016-08-10,34.0,0.0,0.0,0.0,0.0,0.0,-0.7666588193001592,2.0
2016-08-11,31.0,0.0,0.0,0.0,0.0,0.0,-0.7554933140726804,-3.0
2016-08-12,27.0,0.0,0.0,0.0,0.0,0.0,-0.7441039398713608,-4.0
2016-08-13,27.0,0.0,0.0,0.0,0.0,0.0,-0.7324940716135792,0.0
2016-08-14,24.0,0.0,0.0,0.0,0.0,0.0,-0.7206671495538615,-3.0
2016-08-15,26.0,0.0,0.0,0.0,0.0,0.0,-0.7086266782644601,2.0
2016-08-16,30.0,0.0,0.0,0.0,0.0,0.0,-0.6963762255968726,4.0
2016-08-17,26.0,0.0,0.0,0.0,0.0,0.0,-0.6839194216246105,-4.0
2016-08-18,26.0,0.0,0.0,0.0,0.0,0.0,-0.6712599575675315,0.0
2016-08-19,28.0,0.0,0.0,0.0,0.0,0.0,-0.6584015846980489,2.0
2016-08-20,24.0,0.0,0.0,0.0,0.0,0.0,-0.64534811322955,-4.0
2016-08-21,20.0,0.0,0.0,0.0,0.0,0.0,-0.6321034111873488,-4.0
2016-08-22,20.0,0.0,0.0,0.0,0.0,0.0,-0.6186714032625032,0.0
2016-08-23,25.0,0.0,0.0,0.0,0.0,0.0,-0.6050560696488494,5.0
2016-08-24,20.0,0.0,0.0,0.0,0.0,0.0,-0.5912614448635782,-5.0
2016-08-25,16.0,0.0,0.0,0.0,0.0,0.0,-0.5772916165517278,-4.0
2016-08-26,17.0,0.0,0.0,0.0,0.0,0.0,-0.5631507242749187,1.0
2016-08-27,14.0,0.0,0.0,0.0,0.0,0.0,-0.5488429582847199,-3.0
2016-08-28,14.0,0.0,0.0,0.0,0.0,0.0,-0.5343725582809785,0.0
2016-08-29,12.0,0.0,0.0,0.0,0.0,0.0,-0.5197438121555157,-2.0
2016-08-30,6.0,0.0,0.0,0.0,0.0,0.0,-0.5049610547215202,-6.0
2016-08-31,4.0,0.0,0.0,0.0,0.0,0.0,-0.4900286664290594,-2.0
2016-09-01,6.0,0.0,0.0,0.0,0.0,0.0,-0.4749510720670502,2.0
2016-09-02,6.0,0.0,0.0,0.0,0.0,0.0,-0.4597327394521046,0.0
2016-09-03,2.0,0.0,0.0,0.0,0.0,0.0,-0.44437817810461344,-4.0
2016-09-04,4.0,0.0,0.0,0.0,0.0,0.0,-0.4288919379124841,2.0
2016-09-05,4.0,0.0,0.0,0.0,0.0,0.0,-0.41327860778290443,0.0
2016-09-06,6.0,0.0,0.0,0.0,0.0,0.0,-0.3975428142825566,2.0
2016-09-07,4.0,0.0,0.0,0.0,0.0,0.0,-0.3816892202666586,-2.0
2016-09-08,1.0,0.0,0.0,0.0,0.0,0.0,-0.3657225234972692,-3.0
2016-09-09,2.0,0.0,0.0,0.0,0.0,0.0,-0.34964745525122826,1.0
2016-09-10,4.0,0.0,0.0,0.0,0.0,0.0,-0.33346877891818705,2.0
2016-09-11,2.0,0.0,0.0,0.0,0.0,0.0,-0.31719128858910595,-2.0
2016-09-12,4.0,0.0,0.0,0.0,0.0,0.0,-0.300819807635668,2.0
2016-09-13,-1.0,0.0,0.0,0.0,0.0,0.0,-0.2843591872810036,-5.0
2016-09-14,2.0,0.0,0.0,0.0,0.0,0.0,-0.26781430516217486,3.0
2016-09-15,2.0,0.0,0.0,0.0,0.0,0.0,-0.25119006388481957,0.0
2016-09-16,-4.0,0.0,0.0,0.0,0.0,0.0,-0.23449138957041052,-6.0
2016-09-17,-4.0,0.0,0.0,0.0,0.0,0.0,-0.21772323039653224,0.0
2016-09-18,-2.0,0.0,0.0,0.0,0.0,0.0,-0.20089055513063528,2.0
2016-09-19,-2.0,0.0,0.0,0.0,0.0,0.0,-0.18399835165767986,0.0
2016-09-20,-5.0,0.0,0.0,0.0,0.0,0.0,-0.1670516255021195,-3.0
2016-09-21,-3.0,0.0,0.0,0.0,0.0,0.0,-0.15005539834465262,2.0
2016-09-22,-5.0,0.0,0.0,0.0,0.0,0.0,-0.13301470653419636,-2.0
2016-09-23,-4.0,0.0,0.0,0.0,0.0,0.0,-0.11593459959550066,1.0
2016-09-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.09882013873287211,4.0
2016-09-25,-2.0,0.0,0.0,0.0,0.0,0.0,-0.08167639533042288,-2.0
2016-09-26,2.0,0.0,0.0,0.0,0.0,0.0,-0.06450844944931625,4.0
2016-09-27,-2.0,0.0,0.0,0.0,0.0,0.0,-0.04732138832243232,-4.0
2016-09-28,-2.0,0.0,0.0,0.0,0.0,0.0,-0.03012030484690836,0.0
2016-09-29,-2.0,0.0,0.0,0.0,0.0,0.0,-0.012910296075008843,0.0
2016-09-30,2.0,0.0,0.0,0.0,0.0,0.0,0.004303538296243821,4.0
2016-10-01,-6.0,0.0,0.0,0.0,0.0,0.0,0.021516097436222233,-8.0
2016-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.03872228089217399,6.0
2016-10-03,-2.0,0.0,0.0,0.0,0.0,0.0,0.05591699010060302,-2.0
2016-10-04,-6.0,0.0,0.0,0.0,0.0,0.0,0.07309512989807776,-4.0
2016-10-05,-6.0,0.0,0.0,0.0,0.0,0.0,0.0902516100310407,0.0
2016-10-06,16.0,0.0,0.0,0.0,0.0,0.0,0.10738134666416306,22.0
2016-10-07,12.0,0.0,0.0,0.0,0.0,0.0,0.12447926388678869,-4.0
2016-10-08,12.0,0.0,0.0,0.0,0.0,0.0,0.141540295217043,0.0
2016-10-09,24.0,0.0,0.0,0.0,0.0,0.0,0.15855938510313475,12.0
2016-10-10,27.0,0.0,0.0,0.0,0.0,0.0,0.17553149042142777,3.0
2016-10-11,46.0,0.0,0.0,0.0,0.0,0.0,0.19245158197082995,19.0
2016-10-12,38.0,0.0,0.0,0.0,0.0,0.0,0.20931464596304888,-8.0
2016-10-13,49.0,0.0,0.0,0.0,0.0,0.0,0.22611568550828803,11.0
2016-10-14,48.0,0.0,0.0,0.0,0.0,0.0,0.2428497220959358,-1.0
2016-10-15,52.0,0.0,0.0,0.0,0.0,0.0,0.25951179706979943,4.0
2016-10-16,48.0,0.0,0.0,0.0,0.0,0.0,0.27609697309746883,-4.0
2016-10-17,50.0,0.0,0.0,0.0,0.0,0.0,0.2926003356333479,2.0
2016-10-18,52.0,0.0,0.0,0.0,0.0,0.0,0.30901699437494723,2.0
2016-10-19,52.0,0.0,0.0,0.0,0.0,0.0,0.3253420847119795,0.0
2016-10-20,46.0,0.0,0.0,0.0,0.0,0.0,0.341570769167856,-6.0
2016-10-21,46.0,0.0,0.0,0.0,0.0,0.0,0.35769823883312546,0.0
2016-10-22,47.0,0.0,0.0,0.0,0.0,0.0,0.3737197147904692,1.0
2016-10-23,48.0,0.0,0.0,0.0,0.0,0.0,0.38963044953078774,1.0
2016-10-24,49.0,0.0,0.0,0.0,0.0,0.0,0.4054257283599973,1.0
2016-10-25,51.0,0.0,0.0,0.0,0.0,0.0,0.42110087079608916,2.0
2016-10-26,60.0,0.0,0.0,0.0,0.0,0.0,0.4366512319560638,9.0
2016-10-27,65.0,0.0,0.0,0.0,0.0,0.0,0.45207220393230374,5.0
2016-10-28,71.0,0.0,0.0,0.0,0.0,0.0,0.46735921715800205,6.0
2016-10-29,78.0,0.0,0.0,0.0,0.0,0.0,0.48250774176121763,7.0
2016-10-30,88.0,0.0,0.0,0.0,0.0,0.0,0.4975132889071803,10.0
2016-10-31,94.0,0.0,0.0,0.0,0.0,0.0,0.5123714121284235,6.0
2016-11-01,102.0,0.0,0.0,0.0,0.0,0.0,0.5270777086423724,8.0
2016-11-02,105.0,0.0,0.0,0.0,0.0,0.0,0.5416278206559811,3.0
2016-11-03,108.0,0.0,0.0,0.0,0.0,0.0,0.5560174366570446,3.0
2016-11-04,111.0,0.0,0.0,0.0,0.0,0.0,0.5702422926917867,3.0
2016-11-05,119.0,0.0,0.0,0.0,0.0,0.0,0.5842981736283683,8.0
2016-11-06,122.0,0.0,0.0,0.0,0.0,0.0,0.5981809144059159,3.0
2016-11-07,125.0,0.0,0.0,0.0,0.0,0.0,0.6118864012687242,3.0
2016-11-08,128.0,0.0,0.0,0.0,0.0,0.0,0.6254105729852457,3.0
2016-11-09,127.0,0.0,0.0,0.0,0.0,0.0,0.6387494220515268,-1.0
2016-11-10,130.0,0.0,0.0,0.0,0.0,0.0,0.6518989958787125,3.0
2016-11-11,130.0,0.0,0.0,0.0,0.0,0.0,0.6648553979642867,0.0
2016-11-12,128.0,0.0,0.0,0.0,0.0,0.0,0.6776147890466887,-2.0
2016-11-13,127.0,0.0,0.0,0.0,0.0,0.0,0.690173388242972,-1.0
2016-11-14,123.0,0.0,0.0,0.0,0.0,0.0,0.7025274741691566,-4.0
2016-11-15,124.0,0.0,0.0,0.0,0.0,0.0,0.7146733860429608,1.0
2016-11-16,122.0,0.0,0.0,0.0,0.0,0.0,0.726607524768565,-2.0
2016-11-17,123.0,0.0,0.0,0.0,0.0,0.0,0.7383263540031063,1.0
2016-11-18,122.0,0.0,0.0,0.0,0.0,0.0,0.749826401204568,-1.0
2016-11-19,124.0,0.0,0.0,0.0,0.0,0.0,0.7611042586607742,2.0
2016-11-20,129.0,0.0,0.0,0.0,0.0,0.0,0.7721565844991641,5.0
2016-11-21,130.0,0.0,0.0,0.0,0.0,0.0,0.7829801036770625,1.0
2016-11-22,132.0,0.0,0.0,0.0,0.0,0.0,0.7935716089521472,2.0
2016-11-23,128.0,0.0,0.0,0.0,0.0,0.0,0.8039279618328208,-4.0
2016-11-24,126.0,0.0,0.0,0.0,0.0,0.0,0.8140460935082175,-2.0
2016-11-25,124.0,0.0,0.0,0.0,0.0,0.0,0.8239230057575536,-2.0
2016-11-26,122.0,0.0,0.0,0.0,0.0,0.0,0.8335557718385695,-2.0
2016-11-27,119.0,0.0,0.0,0.0,0.0,0.0,0.8429415373547832,-3.0
2016-11-28,115.0,0.0,0.0,0.0,0.0,0.0,0.8520775211013093,-4.0
2016-11-29,116.0,0.0,0.0,0.0,0.0,0.0,0.8609610158889945,1.0
2016-11-30,116.0,0.0,0.0,0.0,0.0,0.0,0.8695893893466109,0.0
2016-12-01,108.0,0.0,0.0,0.0,0.0,0.0,0.8779600847008883,-8.0
2016-12-02,109.0,0.0,0.0,0.0,0.0,0.0,0.8860706215341377,1.0
2016-12-03,108.0,0.0,0.0,0.0,0.0,0.0,0.893918596519257,-1.0
2016-12-04,104.0,0.0,0.0,0.0,0.0,0.0,0.9015016841318838,-4.0
2016-12-05,96.0,0.0,0.0,0.0,0.0,0.0,0.9088176373395028,-8.0
2016-12-06,86.0,0.0,0.0,0.0,0.0,0.0,0.9158642882672868,-10.0
2016-12-07,94.0,0.0,0.0,0.0,0.0,0.0,0.9226395488404875,8.0
2016-12-08,78.0,0.0,0.0,0.0,0.0,0.0,0.9291414114031743,-16.0
2016-12-09,70.0,0.0,0.0,0.0,0.0,0.0,0.935367949313148,-8.0
2016-12-10,128.0,0.0,0.0,0.0,0.0,0.0,0.941317317512847,58.0
2016-12-11,120.0,0.0,0.0,0.0,0.0,0.0,0.946987753076075,-8.0
2016-12-12,122.0,0.0,0.0,0.0,0.0,0.0,0.9523775757303973,2.0
2016-12-13,138.0,0.0,0.0,0.0,0.0,0.0,0.9574851883550389,16.0
2016-12-14,146.0,0.0,0.0,0.0,0.0,0.0,0.9623090774541487,8.0
2016-12-15,146.0,0.0,0.0,0.0,0.0,0.0,0.9668478136052773,0.0
2016-12-16,146.0,0.0,0.0,0.0,0.0,0.0,0.9711000518829505,0.0
2016-12-17,129.0,0.0,0.0,0.0,0.0,0.0,0.9750645322571945,-17.0
2016-12-18,118.0,0.0,0.0,0.0,0.0,0.0,0.9787400799669153,-11.0
2016-12-19,121.0,0.0,0.0,0.0,0.0,0.0,0.9821256058680006,3.0
2016-12-20,148.0,0.0,0.0,0.0,0.0,0.0,0.9852201067560606,27.0
2016-12-21,163.0,0.0,0.0,0.0,0.0,0.0,0.9880226656636976,15.0
2016-12-22,145.0,0.0,0.0,0.0,0.0,0.0,0.9905324521322227,-18.0
2016-12-23,140.0,0.0,0.0,0.0,0.0,0.0,0.9927487224577402,-5.0
2016-12-24,142.0,0.0,0.0,0.0,0.0,0.0,0.9946708199115211,2.0
2016-12-25,142.0,0.0,0.0,0.0,0.0,0.0,0.9962981749346077,0.0
2016-12-26,144.0,0.0,0.0,0.0,0.0,0.0,0.9976303053065857,2.0
2016-12-27,142.0,0.0,0.0,0.0,0.0,0.0,0.9986668162884759,-2.0
2016-12-28,139.0,0.0,0.0,0.0,0.0,0.0,0.9994074007397048,-3.0
2016-12-29,157.0,0.0,0.0,0.0,0.0,0.0,0.9998518392091162,18.0
2016-12-30,157.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-31,158.0,0.0,0.0,0.0,0.0,0.0,0.9998518392091162,1.0
2017-01-01,158.0,0.0,0.0,0.0,0.0,0.0,0.9998518392091162,0.0
2017-01-02,157.0,0.0,0.0,0.0,0.0,0.0,0.9994074007397048,-1.0
2017-01-03,153.0,0.0,0.0,0.0,0.0,0.0,0.998666816288476,-4.0
2017-01-04,149.0,0.0,0.0,0.0,0.0,0.0,0.9976303053065857,-4.0
2017-01-05,147.0,0.0,0.0,0.0,0.0,0.0,0.9962981749346078,-2.0
2017-01-06,115.0,0.0,0.0,0.0,0.0,0.0,0.9946708199115211,-32.0
2017-01-07,79.0,0.0,0.0,0.0,0.0,0.0,0.9927487224577402,-36.0
2017-01-08,69.0,0.0,0.0,0.0,0.0,0.0,0.9905324521322229,-10.0
2017-01-09,65.0,0.0,0.0,0.0,0.0,0.0,0.9880226656636976,-4.0
2017-01-10,62.0,0.0,0.0,0.0,0.0,0.0,0.9852201067560606,-3.0
2017-01-11,70.0,0.0,0.0,0.0,0.0,0.0,0.9821256058680006,8.0
2017-01-12,81.0,0.0,0.0,0.0,0.0,0.0,0.9787400799669153,11.0
2017-01-13,89.0,0.0,0.0,0.0,0.0,0.0,0.9750645322571948,8.0
2017-01-14,81.0,0.0,0.0,0.0,0.0,0.0,0.9711000518829505,-8.0
2017-01-15,74.0,0.0,0.0,0.0,0.0,0.0,0.9668478136052775,-7.0
2017-01-16,75.0,0.0,0.0,0.0,0.0,0.0,0.9623090774541486,1.0
2017-01-17,74.0,0.0,0.0,0.0,0.0,0.0,0.9574851883550393,-1.0
2017-01-18,71.0,0.0,0.0,0.0,0.0,0.0,0.9523775757303974,-3.0
2017-01-19,73.0,0.0,0.0,0.0,0.0,0.0,0.9469877530760753,2.0
2017-01-20,77.0,0.0,0.0,0.0,0.0,0.0,0.9413173175128471,4.0
2017-01-21,88.0,0.0,0.0,0.0,0.0,0.0,0.9353679493131483,11.0
2017-01-22,73.0,0.0,0.0,0.0,0.0,0.0,0.9291414114031743,-15.0
2017-01-23,80.0,0.0,0.0,0.0,0.0,0.0,0.9226395488404876,7.0
2017-01-24,83.0,0.0,0.0,0.0,0.0,0.0,0.9158642882672872,3.0
2017-01-25,85.0,0.0,0.0,0.0,0.0,0.0,0.9088176373395029,2.0
2017-01-26,94.0,0.0,0.0,0.0,0.0,0.0,0.901501684131884,9.0
2017-01-27,105.0,0.0,0.0,0.0,0.0,0.0,0.893918596519257,11.0
2017-01-28,100.0,0.0,0.0,0.0,0.0,0.0,0.886070621534138,-5.0
2017-01-29,101.0,0.0,0.0,0.0,0.0,0.0,0.8779600847008882,1.0
2017-01-30,100.0,0.0,0.0,0.0,0.0,0.0,0.869589389346611,-1.0
2017-01-31,101.0,0.0,0.0,0.0,0.0,0.0,0.8609610158889943,1.0
2017-02-01,105.0,0.0,0.0,0.0,0.0,0.0,0.8520775211013093,4.0
2017-02-02,106.0,0.0,0.0,0.0,0.0,0.0,0.8429415373547828,1.0
2017-02-03,105.0,0.0,0.0,0.0,0.0,0.0,0.8335557718385699,-1.0
